issuer_ticker,name,asset_class,weight_percent,price,nominal,market_value,notional_value,sector,isin,exchange,location,market_currency,fund_name,LEI
SBID,STATE BANK OF INDIA REG S INDIA GD,Equity,0.02,63.8,61032,3893841.6,3893841.6,Financials,US8565522039,London Stock Exchange,India,USD,iShares Core MSCI EM IMI UCITS ETF,5493001JZ37UBBZF6L49
BELA,JUMBO SA,Equity,0.02,15.739999999999998,245139,3858380.73,3858380.73,Consumer Discretionary,GRS282183003,Athens Exchange S.A. Cash Market,Greece,EUR,iShares Core MSCI EM IMI UCITS ETF,549300TGIVUUMY40MZ05
RIGD,RELIANCE INDUSTRIES GDR REPRESENTI 144A,Equity,0.02,66.2,58090,3845558,3845558,Energy,US7594701077,London Stock Exchange,India,USD,iShares Core MSCI EM IMI UCITS ETF,5493003UOETFYRONLG31
MOMO,HELLO GROUP ADR INC,Equity,0.02,11.55,330967,3822668.85,3822668.85,Communication,US4234031049,"NASDAQ",China,USD,iShares Core MSCI EM IMI UCITS ETF,549300YMGLID32W48529
VNET,21VIANET GROUP ADR REPRESENTING SI,Equity,0.02,19.110000000000003,198639,3795991.29,3795991.29,Information Technology,US90138A1034,"NASDAQ",China,USD,iShares Core MSCI EM IMI UCITS ETF,529900672GYJQ3T38I58
884,CIFI HOLDINGS (GROUP) LTD,Equity,0.02,0.5700000000000001,6640000,3778712.69,3778712.69,Real Estate,KYG2140A1076,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,549300WGKSV867C0JF48
KRU,KRUK SA,Equity,0.02,86.98,43136,3752112.83,3752112.83,Financials,PLKRK0000010,Warsaw Stock Exchange/Equities/Main Market,Poland,PLN,iShares Core MSCI EM IMI UCITS ETF,259400T1FZYBIW8XUJ78
RDF,REDEFINE PROPERTIES LTD,Equity,0.02,0.31,11961515,3724862.23,3724862.23,Real Estate,ZAE000190252,Johannesburg Stock Exchange,South Africa,ZAR,iShares Core MSCI EM IMI UCITS ETF,37890061EC026A7DA532
1888,KINGBOARD LAMINATES HOLDINGS LTD,Equity,0.02,1.8,2058000,3706512.34,3706512.34,Information Technology,KYG5257K1076,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,529900B76JV9QCZINB33
ETE,"NATIONAL BANK OF GREECE SA",Equity,0.02,3.05,1214117,3699106.72,3699106.72,Financials,GRS003003035,Athens Exchange S.A. Cash Market,Greece,EUR,iShares Core MSCI EM IMI UCITS ETF,5UMCZOEYKCVFAW8ZLO05
JKS,JINKOSOLAR HOLDING ADR REP LTD,Equity,0.02,46.94,78740,3696055.6,3696055.6,Information Technology,US47759T1007,New York Stock Exchange Inc.,China,USD,iShares Core MSCI EM IMI UCITS ETF,529900Y93WNCS05FG852
HAR,HARMONY GOLD MINING COMPANY LIMITE,Equity,0.02,3.1,1157401,3589933.3299999996,3589933.3299999996,Materials,ZAE000015228,Johannesburg Stock Exchange,South Africa,ZAR,iShares Core MSCI EM IMI UCITS ETF,378900986D05F0C29811
3311,CHINA STATE CONSTRUCTION INTERNATI,Equity,0.02,0.8600000000000001,4119750,3561705.3899999997,3561705.3899999997,Industrials,KYG216771363,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,529900QVUUH13RIZIR85
TCP,TRANSACTION CAPITAL LTD,Equity,0.02,2.59,1374935,3558904.3899999997,3558904.3899999997,Financials,ZAE000167391,Johannesburg Stock Exchange,South Africa,ZAR,iShares Core MSCI EM IMI UCITS ETF,213800LKDMT3FP3FQU40
8083,CHINA YOUZAN LTD,Equity,0.02,0.12,29392000,3435916.4699999997,3435916.4699999997,Information Technology,BMG2164J1099,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,254900SU8V2QDTPJ9R43
MBK,MBANK SA,Equity,0.02,101.78,33166,3375643.9499999997,3375643.9499999997,Financials,PLBRE0000012,Warsaw Stock Exchange/Equities/Main Market,Poland,PLN,iShares Core MSCI EM IMI UCITS ETF,259400DZXF7UJKK2AY35
1030,SEAZEN GROUP LTD,Equity,0.02,0.73,4508000,3295097.2800000003,3295097.2800000003,Real Estate,KYG7956A1094,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,5493006M8GRAQRCSCD67
TUPRS.E,TURKIYE PETROL RAFINERILERI A,Equity,0.02,12.68,253162,3209618.51,3209618.51,Energy,TRATUPRS91E8,Istanbul Stock Exchange,Turkey,TRY,iShares Core MSCI EM IMI UCITS ETF,789000RCNG97UV50EE03
631,SANY HEAVY EQUIPMENT INTERNATIONAL,Equity,0.02,1.28,2458966,3155659.08,3155659.08,Industrials,KYG781631059,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,254900BKG9FQLCKFVK72
SAP,SAPPI LTD,Equity,0.02,2.66,1181961,3141919.09,3141919.09,Materials,ZAE000006284,Johannesburg Stock Exchange,South Africa,ZAR,iShares Core MSCI EM IMI UCITS ETF,549300SSI7XQH8ESJG95
MBT,METROPOLITAN BANK AND TRUST CO,Equity,0.02,0.9,3497107,3139102.3499999996,3139102.3499999996,Financials,PHY6028G1361,Philippine Stock Exchange Inc.,Philippines,PHP,iShares Core MSCI EM IMI UCITS ETF,549300SQYI82RVWFN715
9926,AKESO INC,Equity,0.02,5.25,591000,3105151.94,3105151.94,Health Care,KYG0146B1032,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,254900ECWYGR3QW5GF30
FROTO.E,FORD OTOMOTIV SANAYI A,Equity,0.02,19.62,155809,3057156.59,3057156.59,Consumer Discretionary,TRAOTOSN91H6,Istanbul Stock Exchange,Turkey,TRY,iShares Core MSCI EM IMI UCITS ETF,7890006XJG6ZE2H34671
1199,COSCO SHIPPING PORTS LTD,Equity,0.02,0.7799999999999999,3822000,2994970.74,2994970.74,Industrials,BMG2442N1048,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,5299008QX6KA3JHWK507
LTS,GRUPA LOTOS SA,Equity,0.02,15.42,189702,2924940.03,2924940.03,Energy,PLLOTOS00025,Warsaw Stock Exchange/Equities/Main Market,Poland,PLN,iShares Core MSCI EM IMI UCITS ETF,259400A9BI23M3K1NK82
PPC,PUBLIC POWER CORPORATION SA,Equity,0.02,11.98,243695,2918306.84,2918306.84,Utilities,GRS434003000,Athens Exchange S.A. Cash Market,Greece,EUR,iShares Core MSCI EM IMI UCITS ETF,213800T9Y5XCOVRZ4Y57
SSA,SISTEMA PJSFC GDR,Equity,0.02,7.87,367657,2893460.59,2893460.59,Communication,US48122U2042,London Stock Exchange,Russian Federation,USD,iShares Core MSCI EM IMI UCITS ETF,213800JSZ2UUK4QQK694
1114,BRILLIANCE CHINA AUTOMOTIVE HOLDIN,Equity,0.02,0.49,5905980,2864400.11,2864400.11,Consumer Discretionary,BMG1368B1028,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,5299005WPCSQN14NBM26
OPL,ORANGE POLSKA SA,Equity,0.01,2.03,1392777,2830134.8899999997,2830134.8899999997,Communication,PLTLKPL00017,Warsaw Stock Exchange/Equities/Main Market,Poland,PLN,iShares Core MSCI EM IMI UCITS ETF,259400TOMPUOLS65II22
SISE.E,TURKIYE SISE VE CAM FABRIKALARI A,Equity,0.01,0.98,2885653,2819150.82,2819150.82,Industrials,TRASISEW91Q3,Istanbul Stock Exchange,Turkey,TRY,iShares Core MSCI EM IMI UCITS ETF,789000KWOK751Q6R8875
3380,LOGAN GROUP COMPANY LTD,Equity,0.01,0.94,2934703,2763377.3699999996,2763377.3699999996,Real Estate,KYG555551095,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,549300NJ0E6Q0S1VOG90
1530,3SBIO INC,Equity,0.01,1.04,2657000,2757877.56,2757877.56,Health Care,KYG8875G1029,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,529900P0TQC1E9Y7FN31
BDX,BUDIMEX SA,Equity,0.01,81.05,33877,2745701.8299999996,2745701.8299999996,Industrials,PLBUDMX00013,Warsaw Stock Exchange/Equities/Main Market,Poland,PLN,iShares Core MSCI EM IMI UCITS ETF,25940093SDJZW2C1V355
MONET,MONETA MONEY BNK,Equity,0.01,4.119999999999999,663264,2732727.17,2732727.17,Financials,CZ0008040318,Prague Stock Exchange,Czech Republic,CZK,iShares Core MSCI EM IMI UCITS ETF,I6USJ58BDV2BO5KP3C31
1060,ALIBABA PICTURES GROUP LTD,Equity,0.01,0.1,27160000,2686535.34,2686535.34,Communication,BMG0171W1055,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,213800DWTSI7ACSGHN32
220,UNI-PRESIDENT LTD,Equity,0.01,0.95,2809000,2673880.62,2673880.62,Consumer Staples,KYG9222R1065,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,529900JUA05094TOKA73
LTOD,LARSEN AND TOUBRO SPONSORED GDR RE,Equity,0.01,23.3,114369,2664797.7,2664797.7,Industrials,USY5217N1183,London Stock Exchange,India,USD,iShares Core MSCI EM IMI UCITS ETF,3358003FR3JIC5FRXA90
RES,RESILIENT PROP LTD,Equity,0.01,3.68,712741,2625842.9699999997,2625842.9699999997,Real Estate,ZAE000209557,Johannesburg Stock Exchange,South Africa,ZAR,iShares Core MSCI EM IMI UCITS ETF,378900F37FF47D486C58
ASELS.E,ASELSAN ELEKTRONIK SANAYI VE TICAR,Equity,0.01,1.73,1515230,2614089.4,2614089.4,Industrials,TRAASELS91H2,Istanbul Stock Exchange,Turkey,TRY,iShares Core MSCI EM IMI UCITS ETF,7890008XT4M710MU8714
BZUN,BAOZUN ADR REPRESENTING INC,Equity,0.01,20.21,127230,2571318.3,2571318.3,Consumer Discretionary,US06684L1035,"NASDAQ",China,USD,iShares Core MSCI EM IMI UCITS ETF,549300IF0HZ7T4762633
2637,WISDOM MARINE LINES LTD,Equity,0.01,2.86,891443,2552129.32,2552129.32,Industrials,KYG9721M1033,Taiwan Stock Exchange,Taiwan,TWD,iShares Core MSCI EM IMI UCITS ETF,2138002Y4SAHF7NM3W37
ALR,ALIOR BANK SA,Equity,0.01,11.96,211608,2530467.9,2530467.9,Financials,PLALIOR00045,Warsaw Stock Exchange/Equities/Main Market,Poland,PLN,iShares Core MSCI EM IMI UCITS ETF,259400QHDOZWMJ103294
MIL,BANK MILLENNIUM SA,Equity,0.01,1.6900000000000002,1483628,2500218.2800000003,2500218.2800000003,Financials,PLBIG0000016,Warsaw Stock Exchange/Equities/Main Market,Poland,PLN,iShares Core MSCI EM IMI UCITS ETF,259400OFDZ9KPZEO8K78
FFA,FORTRESS REIT LTD A,Equity,0.01,0.99,2523951,2494369.23,2494369.23,Real Estate,ZAE000248498,Johannesburg Stock Exchange,South Africa,ZAR,iShares Core MSCI EM IMI UCITS ETF,378900FE98E30F24D975
INL,INVESTEC LTD,Equity,0.01,3.96,628319,2488979.64,2488979.64,Financials,ZAE000081949,Johannesburg Stock Exchange,South Africa,ZAR,iShares Core MSCI EM IMI UCITS ETF,213800CU7SM6O4UWOZ70
ACEN,AC ENERGY CORPORATION CORP,Equity,0.01,0.21,11804325,2475919.66,2475919.66,Utilities,PHY1001H1024,Philippine Stock Exchange Inc.,Philippines,PHP,iShares Core MSCI EM IMI UCITS ETF,549300LGUZQ61GQQXQ60
3799,DALI FOODS GROUP LTD,Equity,0.01,0.54,4515418,2424634.65,2424634.65,Consumer Staples,KYG2743Y1061,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,52990093PPQC644N7T38
MOH,MOTOR OIL (HELLAS) CORINTH REFINER,Equity,0.01,15.75,153241,2413749.02,2413749.02,Energy,GRS426003000,Athens Exchange S.A. Cash Market,Greece,EUR,iShares Core MSCI EM IMI UCITS ETF,213800U3Y9UL7Y4QVM11
855,CHINA WATER AFFAIRS GROUP LTD,Equity,0.01,1.09,2170000,2375042.55,2375042.55,Utilities,BMG210901242,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,529900XTSVH0DH4CEX74
327,PAX GLOBAL TECHNOLOGY LTD,Equity,0.01,1.27,1846000,2347680.3099999996,2347680.3099999996,Information Technology,BMG6955J1036,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,5299008CRGPD1WZXCD36
TPE,TAURON POLSKA ENERGIA SA,Equity,0.01,0.98,2381400,2335701.49,2335701.49,Utilities,PLTAURN00011,Warsaw Stock Exchange/Equities/Main Market,Poland,PLN,iShares Core MSCI EM IMI UCITS ETF,259400NAPDFBOTNCRL54
CCC,CCC SA,Equity,0.01,30.71,75470,2317784.19,2317784.19,Consumer Discretionary,PLCCC0000016,Warsaw Stock Exchange/Equities/Main Market,Poland,PLN,iShares Core MSCI EM IMI UCITS ETF,259400NWPQ2HCSMZP970
SPG,SUPER GROUP LTD,Equity,0.01,2.3499999999999996,981993,2305906.74,2305906.74,Consumer Discretionary,ZAE000161832,Johannesburg Stock Exchange,South Africa,ZAR,iShares Core MSCI EM IMI UCITS ETF,378900A8FDADE26AD654
GTCAP,GT CAPITAL HOLDINGS INC,Equity,0.01,10.78,206388,2224355.8099999996,2224355.8099999996,Industrials,PHY290451046,Philippine Stock Exchange Inc.,Philippines,PHP,iShares Core MSCI EM IMI UCITS ETF,254900P0ZPSRAHUO2131
AGRO,ROS AGRO GDR PLC,Equity,0.01,16.53,132264,2186168.26,2186168.26,Consumer Staples,US7496552057,Standard-Classica-Forts,Russian Federation,RUB,iShares Core MSCI EM IMI UCITS ETF,21380042L8XBX2MYNI64
TPEIR,PIRAEUS FINANCIAL HOLDINGS SA,Equity,0.01,1.66,1300834,2153042.16,2153042.16,Financials,GRS014003032,Athens Exchange S.A. Cash Market,Greece,EUR,iShares Core MSCI EM IMI UCITS ETF,M6AD1Y1KW32H8THQ6F76
PETKM.E,PETKIM PETROKIMYA HOLDING A,Equity,0.01,0.72,2972188,2150753.53,2150753.53,Materials,TRAPETKM91E0,Istanbul Stock Exchange,Turkey,TRY,iShares Core MSCI EM IMI UCITS ETF,529900XZCVZOEYWNBQ67
SAHOL.E,HACI OMER SABANCI HOLDING A,Equity,0.01,1.13,1889512,2138484.82,2138484.82,Financials,TRASAHOL91Q5,Istanbul Stock Exchange,Turkey,TRY,iShares Core MSCI EM IMI UCITS ETF,78900090FFOWNLGP0F20
3665,BIZLINK HOLDING INC,Equity,0.01,8.66,245956,2131103.65,2131103.65,Industrials,KYG114741062,Taiwan Stock Exchange,Taiwan,TWD,iShares Core MSCI EM IMI UCITS ETF,213800YAKRFVU5XOX138
873,SHIMAO SERVICES HOLDINGS LTD,Equity,0.01,1.76,1204000,2115848.9,2115848.9,Real Estate,KYG8104A1085,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,254900CXWYN3QX5DWO89
TIGR,UP FINTECH HOLDING ADR LTD,Equity,0.01,12.93,163314,2111650.02,2111650.02,Financials,US91531W1062,"NASDAQ",China,USD,iShares Core MSCI EM IMI UCITS ETF,213800JJDNMAG3L84P54
3331,VINDA INTERNATIONAL LTD,Equity,0.01,2.9,719000,2087417.87,2087417.87,Consumer Staples,KYG9361V1086,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,529900NPG649VG0P5U39
460,SIHUAN PHARMACEUTICAL HOLDINGS GRO,Equity,0.01,0.26,8156000,2084982.24,2084982.24,Health Care,BMG8162K1137,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,529900UD7C9N3AQO1V88
9966,ALPHAMAB ONCOLOGY,Equity,0.01,2.62,775000,2030972,2030972,Health Care,KYG0330A1013,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,254900VOW925DTFGNA02
3383,AGILE GROUP HOLDINGS LTD,Equity,0.01,0.81,2497818,2021498.42,2021498.42,Real Estate,KYG011981035,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,549300ZRISRT38EEYY07
1316,NEXTEER AUTOMOTIVE GROUP LTD,Equity,0.01,1.03,1932000,1997906.08,1997906.08,Consumer Discretionary,KYG6501M1050,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,529900O9GGNBKMJ9UO48
YPF,YPF SOCIEDAD ANONIMA ADR EACH REPR,Equity,0.01,5.35,372837,1994677.95,1994677.95,Energy,US9842451000,New York Stock Exchange Inc.,Argentina,USD,iShares Core MSCI EM IMI UCITS ETF,5493003N7447U18U5U53
CCOLA.E,COCA-COLA ICECEK A,Equity,0.01,10.3,193626,1993826.63,1993826.63,Consumer Staples,TRECOLA00011,Istanbul Stock Exchange,Turkey,TRY,iShares Core MSCI EM IMI UCITS ETF,789000WT80VVLUWJDK41
TITC,TITAN CEMENT SA,Equity,0.01,18.82,102865,1936083.88,1936083.88,Materials,BE0974338700,Athens Exchange S.A. Cash Market,Greece,EUR,iShares Core MSCI EM IMI UCITS ETF,213800H2CDP9I374WH83
ISCTR.E,TURKIYE IS BANKASI C,Equity,0.01,0.63,3062470,1917972.18,1917972.18,Financials,TRAISCTR91N2,Istanbul Stock Exchange,Turkey,TRY,iShares Core MSCI EM IMI UCITS ETF,789000FIRX9MDN0KTM91
IPF,INVESTEC PROPERTY LTD,Equity,0.01,0.73,2636554,1912736.58,1912736.58,Real Estate,ZAE000180915,Johannesburg Stock Exchange,South Africa,ZAR,iShares Core MSCI EM IMI UCITS ETF,254900J1KNM6W078S240
CML,CORONATION FUND MANAGERS LTD,Equity,0.01,3.3299999999999996,570879,1901985.78,1901985.78,Financials,ZAE000047353,Johannesburg Stock Exchange,South Africa,ZAR,iShares Core MSCI EM IMI UCITS ETF,3789001BC9A294E6FF77
LBH,LIBERTY HOLDINGS LTD,Equity,0.01,6.29,291356,1831736.65,1831736.65,Financials,ZAE000127148,Johannesburg Stock Exchange,South Africa,ZAR,iShares Core MSCI EM IMI UCITS ETF,529900SLXRMLVAR2ZO23
2186,LUYE PHARMA GROUP LTD,Equity,0.01,0.52,3531000,1818922.34,1818922.34,Health Care,BMG570071099,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,5299009HZHEY886D5W65
6456,GENERAL INTERFACE SOLUTION GIS HOL,Equity,0.01,3.63,496000,1799631.76,1799631.76,Information Technology,KYG3808R1011,Taiwan Stock Exchange,Taiwan,TWD,iShares Core MSCI EM IMI UCITS ETF,529900UF1EE97VL5NU66
ACP,ASSECO POLAND SA,Equity,0.01,22.34,80070,1788498.09,1788498.09,Information Technology,PLSOFTB00016,Warsaw Stock Exchange/Equities/Main Market,Poland,PLN,iShares Core MSCI EM IMI UCITS ETF,259400O79EWIK4XZPL40
NIU,NIU TECHNOLOGIES ADR REPRESENTING,Equity,0.01,26.23,67893,1780833.39,1780833.39,Consumer Discretionary,US65481N1000,"NASDAQ",China,USD,iShares Core MSCI EM IMI UCITS ETF,549300NJKNSC80EVQ065
1238,POWERLONG REAL ESTATE HOLDINGS LTD,Equity,0.01,0.6699999999999999,2565000,1729891,1729891,Real Estate,KYG720051047,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,549300R3K12EPXCGDP22
2616,CSTONE PHARMACEUTICALS,Equity,0.01,1.55,1113000,1727166.34,1727166.34,Health Care,KYG2588M1006,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,300300095A57F80T2461
IPL,IMPERIAL LOGISTICS LTD,Equity,0.01,4.28,391211,1673950.6700000002,1673950.6700000002,Industrials,ZAE000067211,Johannesburg Stock Exchange,South Africa,ZAR,iShares Core MSCI EM IMI UCITS ETF,213800YLKM9YB4HQIQ80
GLTR,GLOBALTRANS INVESTMENT GDR PLC,Equity,0.01,7.58,220360,1670699.3,1670699.3,Industrials,US37949E2046,Standard-Classica-Forts,Russian Federation,RUB,iShares Core MSCI EM IMI UCITS ETF,213800D6EVVEJJW3MD09
PSG,PSG GROUP LTD,Equity,0.01,4.98,334377,1666249.59,1666249.59,Industrials,ZAE000013017,Johannesburg Stock Exchange,South Africa,ZAR,iShares Core MSCI EM IMI UCITS ETF,378900CD0BEE79F35A34
1052,YUEXIU TRANSPORT INFRASTRUCTURE LT,Equity,0.01,0.58,2892000,1664364.21,1664364.21,Industrials,BMG9880L1028,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,529900M1O3AXRD4IBL13
ARCO,ARCOS DORADOS HOLDINGS INC CLASS A,Equity,0.01,5.470000000000001,303910,1662387.7,1662387.7,Consumer Discretionary,VGG0457F1071,New York Stock Exchange Inc.,Argentina,USD,iShares Core MSCI EM IMI UCITS ETF,54930023P2MIZN13DQ85
HUYA,HUYA ADR INC,Equity,0.01,9.16,179460,1643853.6,1643853.6,Communication,US44852D1081,New York Stock Exchange Inc.,China,USD,iShares Core MSCI EM IMI UCITS ETF,549300WPEZ00T1MABE80
JSW,JASTRZEBSKA SPOLKA WEGLOWA SA,Equity,0.01,13.58,120446,1635568,1635568,Materials,PLJSW0000015,Warsaw Stock Exchange/Equities/Main Market,Poland,PLN,iShares Core MSCI EM IMI UCITS ETF,259400D4E0H5BGXNIK97
THYAO.E,TURK HAVA YOLLARI AO A,Equity,0.01,1.46,1094269,1600367.61,1600367.61,Industrials,TRATHYAO91M5,Istanbul Stock Exchange,Turkey,TRY,iShares Core MSCI EM IMI UCITS ETF,789000EV8M3BL7ZPFB03
3339,LONKING HOLDINGS LTD,Equity,0.01,0.32999999999999996,4915079,1597434.61,1597434.61,Industrials,KYG5636C1078,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,5299004M92ACMGS3QI84
1638,KAISA GROUP HOLDINGS LTD,Equity,0.01,0.26,6052842,1578437.6900000002,1578437.6900000002,Real Estate,KYG521321003,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,254900N8L3L7NRJT0120
1083,TOWNGAS CHINA LTD,Equity,0.01,0.6599999999999999,2398681,1574582.65,1574582.65,Utilities,KYG8972T1067,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,254900BX211RVPV37P96
YKBNK.E,YAPI VE KREDI BANKASI A,Equity,0.01,0.29000000000000004,5392028,1561990.1700000002,1561990.1700000002,Financials,TRAYKBNK91N6,Istanbul Stock Exchange,Turkey,TRY,iShares Core MSCI EM IMI UCITS ETF,B85ZYWEZ5IZCZ2WNIO12
JSE,JOHANNESBURG STOCK EXCHANGE LTD,Equity,0.01,7.21,214428,1546802.03,1546802.03,Financials,ZAE000079711,Johannesburg Stock Exchange,South Africa,ZAR,iShares Core MSCI EM IMI UCITS ETF,213800MZ1VUQEBWRFO39
KRDMD.E,KARDEMIR KARABUK DEMIR CELIK SANAY,Equity,0.01,0.81,1855830,1495285.53,1495285.53,Materials,TRAKRDMR91G7,Istanbul Stock Exchange,Turkey,TRY,iShares Core MSCI EM IMI UCITS ETF,789000HKISRM8ZEH0128
VKE,VUKILE PROPERTY REIT LTD,Equity,0.01,0.8,1858032,1486552.76,1486552.76,Real Estate,ZAE000180865,Johannesburg Stock Exchange,South Africa,ZAR,iShares Core MSCI EM IMI UCITS ETF,549300BDQAETROOTKO37
ENA,ENEA SA,Equity,0.01,2.64,554237,1465075.33,1465075.33,Utilities,PLENEA000013,Warsaw Stock Exchange/Equities/Main Market,Poland,PLN,iShares Core MSCI EM IMI UCITS ETF,2594003JTXPYO8NOG018
182,CONCORD NEW ENERGY GROUP LTD,Equity,0.01,0.1,15170000,1461567.61,1461567.61,Utilities,BMG2345T1099,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,213800OTQMZQ6WHU8M17
546,FUFENG GROUP LTD,Equity,0.01,0.36,3952000,1441807.71,1441807.71,Materials,KYG368441195,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,549300OQ91X6COVM4483
FINV,FINVOLUTION GROUP ADR,Equity,0.01,5.83,243295,1418409.85,1418409.85,Financials,US31810T1016,New York Stock Exchange Inc.,China,USD,iShares Core MSCI EM IMI UCITS ETF,3003000RAVUT809U6P08
EYDAP,ATHENS WATER SUPPLY AND SEWAGE SA,Equity,0.01,9.02,151327,1365363.6700000002,1365363.6700000002,Utilities,GRS359353000,Athens Exchange S.A. Cash Market,Greece,EUR,iShares Core MSCI EM IMI UCITS ETF,213800SA1M6NZ4YSQU91
751,SKYWORTH GROUP LTD,Equity,0.01,0.3,4390060,1336567.41,1336567.41,Consumer Discretionary,BMG8181C1001,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,529900LRFQSJWSSXY627
3333,CHINA EVERGRANDE GROUP,Equity,0.01,0.33999999999999997,3893218,1315335.49,1315335.49,Real Estate,KYG2119W1069,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,549300CUF7B1LAB15T90
AEFES.E,ANADOLU EFES BIRACILIK VE MALT SAN,Equity,0.01,2.53,509989,1291944.22,1291944.22,Consumer Staples,TRAAEFES91A9,Istanbul Stock Exchange,Turkey,TRY,iShares Core MSCI EM IMI UCITS ETF,7890006LGARYVIPOJX03
667,CHINA EAST EDUCATION HOLDINGS LTD,Equity,0.01,1.04,1237000,1282375.76,1282375.76,Consumer Discretionary,KYG2120T1004,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,254900YPQ9YN14HP4W57
3883,CHINA AOYUAN GROUP LTD,Equity,0.01,0.49,2563000,1267597.58,1267597.58,Real Estate,KYG2119Z1090,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,549300YSOKQO5QD6MP25
RDY,DR REDDYS LABORATORIES ADR REPSG,Equity,0.01,66.92,18751,1254816.92,1254816.92,Health Care,US2561352038,New York Stock Exchange Inc.,India,USD,iShares Core MSCI EM IMI UCITS ETF,335800OVDPY3DVZR2798
FANH,FANHUA ADR REPRESENTING INC,Equity,0.01,11.71,106425,1246236.75,1246236.75,Financials,US30712A1034,"NASDAQ",China,USD,iShares Core MSCI EM IMI UCITS ETF,254900NUPTYHZ8HHTK43
468,GREATVIEW ASEPTIC PACKAGING COMPAN,Equity,0.01,0.39,3213000,1238237.77,1238237.77,Materials,KYG407691040,Hong Kong Exchanges And Clearing Ltd,China,HKD,iShares Core MSCI EM IMI UCITS ETF,529900VUMILFVLFDBF89
TEN,TEN SQUARE GAMES SA,Equity,0.01,140.52,8712,1224205.31,1224205.31,Communication,PLTSQGM00016,Warsaw Stock Exchange/Equities/Main Market,Poland,PLN,iShares Core MSCI EM IMI UCITS ETF,2594005719IKYHOINE82
